Source.Name,Column1,id,date,source,place,username,Content,hashtags,Likes,processed_text
wolvesMOS_analysisV3hashtag.xlsx,1516,1472411402937721088,2021-12-19 03:40:09,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ICDBNew</a>",,ICDb_tv,Wolves vs Chelsea is on Sky Sport Premier League / HD Germany. With commentary from Toni Tomic.  For more details see https://t.co/EfTZ231sa2 #Wolves #Chelsea #SkySportPremierLeagueHDGermany,"['Wolves', 'Chelsea', 'SkySportPremierLeagueHDGermany']",0,wolves vs chelsea is on sky sport premier league  hd germany with commentary from toni tomic  for more details see
wolvesMOS_analysisV2hashtag.xlsx,691,1469664705711152896,2021-12-11 13:45:45,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,NBCSportsSoccer,🔴😱 VIDEO: Raul Jimenez sent off after picking up 2 yellow cards in just a few seconds in a shocking incident. Here is the sending off in full ⤵️ #Wolves #MCIWOL #ElTriEng #MCFC https://t.co/bpAvduMTuf,"['Wolves', 'MCIWOL', 'ElTriEng', 'MCFC']",17,video raul jimenez sent off after picking up 2 yellow cards in just a few seconds in a shocking incident here is the sending off in full
wolvesMOS_analysisV3hashtag.xlsx,1811,1471493975659867904,2021-12-16 14:54:37,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Wolverhampton Rooter</a>",,WolvesRooter,"Nooooooo', 'Will end in tears' - Lots of Wolves fans 'crying' over injury 'worry'
#WOL #Wolves #WWFC
https://t.co/QKfQPUA5pA","['WOL', 'Wolves', 'WWFC']",0,nooooooo will end in tears  lots of wolves fans crying over injury worry
wolvesMOS_analysisV2hashtag.xlsx,949,1469612936863878912,2021-12-11 10:20:02,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,oddsjet,"#MCIWOL,

#EPL, #PremierLeague, 

#MCFC, #ManchesterCity, #ManCity, #AllOrNothing, #afcvcity, vs. #WWFC, #WOLVES, #WolvesFC, #WolvesAyWe, Get your best odds - fast at https://t.co/Ohl03KWAVe https://t.co/GVi1amYWwS","['MCIWOL', 'EPL', 'PremierLeague', 'MCFC', 'ManchesterCity', 'ManCity', 'AllOrNothing', 'afcvcity', 'WWFC', 'WOLVES', 'WolvesFC', 'WolvesAyWe']",0,vs     get your best odds  fast at
wolvesMOS_analysisV1hashtag.xlsx,58,1467213034401763072,2021-12-04 19:23:41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,HelpASquaddie,High quality #Wolves hot and cold drinks flask £12 https://t.co/DAAd5MCdLi,['Wolves'],1,high quality  hot and cold drinks flask 12
wolvesMOS_analysisV3hashtag.xlsx,2154,1471044030117163008,2021-12-15 09:06:42,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"Win two match tickets with Wolves Score Predictor #wolves #wwfc 
https://t.co/QGZdUN3nEp","['wolves', 'wwfc']",0,win two match tickets with wolves score predictor
wolvesMOS_analysisV3hashtag.xlsx,276,1476015866361744896,2021-12-29 02:23:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,OrendaBooks,"TWO #GunnarStaalesen #VargVeum #thrillers (t D Bartlett) just #99c #USA #Canada!

ULTIMATE #NordicNoir from one of the Fathers of the genre! 🔪❄️

#RosesNeverDie🌹
🇺🇸https://t.co/XVdrfiS4lc
🇨🇦https://t.co/ZgRVrY6oGg
#Wolves🐺
🇺🇸https://t.co/W7qR3L7rUc
🇨🇦https://t.co/BPHcpFcaUE https://t.co/QmS58Isez9","['GunnarStaalesen', 'VargVeum', 'thrillers', '99c', 'USA', 'Canada', 'NordicNoir', 'RosesNeverDie', 'Wolves']",0,"two    t d bartlett just   

ultimate  from one of the fathers of the genre"
wolvesMOS_analysisV3hashtag.xlsx,151,1476564885853117952,2021-12-30 14:44:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,CharlieWaltonMN,"McDaniels had his best game of the season on Tuesday, with clamping #JuliusRandle and being one of the only #Wolves to consistently score.

Full story on my Instagram.📝 https://t.co/4WaHIar1NN","['JuliusRandle', 'Wolves']",5,"mcdaniels had his best game of the season on tuesday with clamping  and being one of the only  to consistently score

full story on my instagram"
wolvesMOS_analysisV2hashtag.xlsx,1454,1468023208888709120,2021-12-07 01:03:02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,mattpawelk,Let's Go Wolves! @Timberwolves #Wolves https://t.co/sdhFiJjOzw,['Wolves'],0,lets go wolves
wolvesMOS_analysisV2hashtag.xlsx,487,1469680471550406912,2021-12-11 14:48:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,therealspokza,"#RaheemSterling King $hit everyday of my life...
#Sterling #Wolves #KellyKhumalo https://t.co/Q54u1qLGTV","['RaheemSterling', 'Sterling', 'Wolves', 'KellyKhumalo']",1,king hit everyday of my life
wolvesMOS_analysisV2hashtag.xlsx,1076,1469347074512756992,2021-12-10 16:43:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,DazHaleWM,"Hear what Lage had to say on the Football Phone In from 6pm…Plus : ⚽️Ismael on Taylor Gardner-Hickman ⚽️Steven Gerrard ⚽️Call 08081 0099
56 #Wolves #AVFC #BCFC #WBA #WFC #NonLeague #WomensFootball","['Wolves', 'AVFC', 'BCFC', 'WBA', 'WFC', 'NonLeague', 'WomensFootball']",1,"hear what lage had to say on the football phone in from 6pmplus  ismael on taylor gardnerhickman steven gerrard call 08081 0099
56"
wolvesMOS_analysisV1hashtag.xlsx,394,1467106520387236096,2021-12-04 12:20:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,heatonmoorpark,Wolves in the park:  unlikely........ news of wolf packs in Germany ......... #wolves #rewilding #Germany,"['wolves', 'rewilding', 'Germany']",0,wolves in the park  unlikely news of wolf packs in germany
wolvesMOS_analysisV2hashtag.xlsx,1673,1467296184309927936,2021-12-05 00:54:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Krazyman0817,"#Wolves to start on their 18

@BlaineHipa incomplete pass",['Wolves'],1,"to start on their 18

 incomplete pass"
wolvesMOS_analysisV2hashtag.xlsx,1261,1468682523991491072,2021-12-08 20:42:55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,WolfPlayGame1,"Today's featured Game Wolf!
#wolf #Wolves #wolfgame #wolfplaygame #animals #pups https://t.co/plnJBhZtyP","['wolf', 'Wolves', 'wolfgame', 'wolfplaygame', 'animals', 'pups']",1,todays featured game wolf
wolvesMOS_analysisV2hashtag.xlsx,337,1469848161137180928,2021-12-12 01:54:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,birdwriter7,"#Englishbooks #childrensbooks #mg+ #fairlytale #paris #siblinglove #kindle #snowday #winterwonderland #magical #dogs #wolves #sledding #christmas #storytelling #fairytales

The Girl in The Red Cape: A Mystical Sled Ride   https://t.co/Sy0Qmc4Ofr via @amazonfr https://t.co/eFH2DF4kRw","['Englishbooks', 'childrensbooks', 'mg', 'fairlytale', 'paris', 'siblinglove', 'kindle', 'snowday', 'winterwonderland', 'magical', 'dogs', 'wolves', 'sledding', 'christmas', 'storytelling', 'fairytales']",22,the girl in the red cape a mystical sled ride    via
wolvesMOS_analysisV2hashtag.xlsx,924,1469634591170478080,2021-12-11 11:46:05,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Place(id='6b9ed4869788d40e', fullName='Damansara, Selangor', name='Damansara', type='city', country='Malaysia', countryCode='MY')",nawkazradzi,"""Throw me to the wolves and I will return, leading the pack.""

📸 : @mieadib #shotonpixel4xl 

#photo #photography #shadow #quotes #wolves #instagram #insta #instapic @ Pulau Pinang, Penang. https://t.co/693Sur1d7K","['shotonpixel4xl', 'photo', 'photography', 'shadow', 'quotes', 'wolves', 'instagram', 'insta', 'instapic']",0,"throw me to the wolves and i will return leading the pack

    

         pulau pinang penang"
wolvesMOS_analysisV2hashtag.xlsx,288,1470002572538875904,2021-12-12 12:08:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,waterloobrewco,"Last chance to enter, Wolves fans! ##wwfc #wolves","['wwfc', 'wolves']",6,last chance to enter wolves fans
wolvesMOS_analysisV3hashtag.xlsx,1930,1471235892283121920,2021-12-15 21:49:05,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,LiveWWFCNews,Live #Wolves News - Brighton 0-1 Wolves: Roman Saiss volley hands Bruno Lages' men first victory in close to a month https://t.co/KTDiw1ticO - By Daily Mail,['Wolves'],2,live  news  brighton 01 wolves roman saiss volley hands bruno lages men first victory in close to a month   by daily mail
wolvesMOS_analysisV3hashtag.xlsx,2089,1471178483003019008,2021-12-15 18:00:58,"<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,unsignedplay,Premier League agrees new Covid measures to stem outbreaks at clubs #WWFC #Wolves https://t.co/9pOykp3CXl,"['WWFC', 'Wolves']",0,premier league agrees new covid measures to stem outbreaks at clubs
wolvesMOS_analysisV2hashtag.xlsx,1048,1469409579394022912,2021-12-10 20:51:58,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ICDBNew</a>",,ICDb_tv,Manchester City vs Wolves is on talkSPORT App. With commentary from Nigel Adderley. Co-commentator is Trevor Sinclair.  For more details see https://t.co/VLQYgLF970 #ManchesterCity #Wolves #talkSPORTApp,"['ManchesterCity', 'Wolves', 'talkSPORTApp']",0,manchester city vs wolves is on talksport app with commentary from nigel adderley cocommentator is trevor sinclair  for more details see
wolvesMOS_analysisV3hashtag.xlsx,226,1476259471550603008,2021-12-29 18:31:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,molldenmia,Idaho Department of Fish and Game: Stop the Slaughter of Idaho's Wolves - Sign the Petition! https://t.co/BP1CqORgCl via @Change #Idaho #Slaughter #Wolves #hunting #animalrights,"['Idaho', 'Slaughter', 'Wolves', 'hunting', 'animalrights']",0,idaho department of fish and game stop the slaughter of idahos wolves  sign the petition  via
wolvesMOS_analysisV3hashtag.xlsx,1397,1472571933355086080,2021-12-19 14:18:02,"<a href=""http://www.resultados-futbol.com"" rel=""nofollow"">resultados-futbol.com</a>",,rfutbol,Gol anulado. Wolves 0 - 0 Chelsea (min. 15) #Wolves #Chelsea #PremierLeague,"['Wolves', 'Chelsea', 'PremierLeague']",0,gol anulado wolves 0  0 chelsea min 15
wolvesMOS_analysisV1hashtag.xlsx,304,1467154400279937024,2021-12-04 15:30:42,"<a href=""https://www.fantasyarena.com"" rel=""nofollow"">FPLLIVE</a>",,Fantasypaedia,"🔶 #WOLLIV (26')

Leander Dendoncker (#WOL)

#FPLLiveCards #FPL #Wolves #YNWA #LFC","['WOLLIV', 'WOL', 'FPLLiveCards', 'FPL', 'Wolves', 'YNWA', 'LFC']",0,"26

leander dendoncker"
wolvesMOS_analysisV2hashtag.xlsx,710,1469662706701464064,2021-12-11 13:37:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,DanielBox87,Blame me for Rauls red. I had a bet on a Wolves win and Raul anytime scorer. Sorry guys 😢 #wolves,['wolves'],1,blame me for rauls red i had a bet on a wolves win and raul anytime scorer sorry guys
wolvesMOS_analysisV1hashtag.xlsx,477,1466944957076365056,2021-12-04 01:38:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,bjvanbeek,Ant is cooking. #wolves,['wolves'],0,ant is cooking
wolvesMOS_analysisV1hashtag.xlsx,748,1466183630875726080,2021-12-01 23:13:12,"<a href=""http://www.newsoneplace.com"" rel=""nofollow"">Newsoneplace To Twitter</a>",,newsoneplace,(Express &amp; Star):#Burnley maintain their impressive record against #Wolves with a draw at Molineux : Sean Dyche’s side have lost only one of their last eight Premier League games. .. #TrendsSpy https://t.co/ed8WNRVRao https://t.co/2njISrrcIO,"['Burnley', 'Wolves', 'TrendsSpy']",0,express amp star maintain their impressive record against  with a draw at molineux  sean dyches side have lost only one of their last eight premier league games
wolvesMOS_analysisV2hashtag.xlsx,154,1470432869570993920,2021-12-13 16:38:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,furryvalley,It's been way too long since we posted wolf content... Enjoy! :D #wolves #furry https://t.co/xxwhaWh4ds,"['wolves', 'furry']",54,its been way too long since we posted wolf content enjoy d
wolvesMOS_analysisV1hashtag.xlsx,668,1466440373924889088,2021-12-02 16:13:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,KoehlerMatthew,"Will wolves live in Utah again? Kirk Robinson of Western Wildlife Conservancy will lay out the current and future scientific and political landscapes which will determine whether #wolves return soon to Utah via Zoom on Tues, Dec 7 at 6:30pm MST. Register: https://t.co/cy25zCa3M9 https://t.co/tkfWwn5hii",['wolves'],7,will wolves live in utah again kirk robinson of western wildlife conservancy will lay out the current and future scientific and political landscapes which will determine whether  return soon to utah via zoom on tues dec 7 at 630pm mst register
wolvesMOS_analysisV3hashtag.xlsx,2016,1471212556186525952,2021-12-15 20:16:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,jane_janegough,The king assists #wolves @wolves,['wolves'],0,the king assists
wolvesMOS_analysisV2hashtag.xlsx,1589,1467535411803312128,2021-12-05 16:44:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Distrusted78,"24/7 live cam, the pack awaits you.... come visit them... link down below 👇🏻👇🏻👇🏻 #wolves",['wolves'],1,247 live cam the pack awaits you come visit them link down below
wolvesMOS_analysisV3hashtag.xlsx,216,1476282410778213888,2021-12-29 20:02:09,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,HourWolves,Welcome to Wolves Hour hope you have all had a great day! use the next hour to promote all things #Wolverhampton #Wolves,"['Wolverhampton', 'Wolves']",0,welcome to wolves hour hope you have all had a great day use the next hour to promote all things
wolvesMOS_analysisV1hashtag.xlsx,714,1466300561993699072,2021-12-02 06:57:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,pacoanth,"Predation on livestock as an indicator of drastic prey decline?
#Wolves
https://t.co/Cnb4UPjUGp",['Wolves'],2,predation on livestock as an indicator of drastic prey decline
wolvesMOS_analysisV3hashtag.xlsx,684,1474537578682593024,2021-12-25 00:28:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Lisamuse,"PLEASE SIGN AND SHARE!!
Norway has less than 100 #wolves. Half of them will be slaughtered this winter. Please urge Norway’s Ministry of Climate and the Environment and Environment Agency to cancel the wolf hunt before they go extinct! #SaveOurWolves https://t.co/wewe9VStHW","['wolves', 'SaveOurWolves']",0,"please sign and share
norway has less than 100  half of them will be slaughtered this winter please urge norways ministry of climate and the environment and environment agency to cancel the wolf hunt before they go extinct"
wolvesMOS_analysisV2hashtag.xlsx,1536,1467773307328114944,2021-12-06 08:30:01,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,10ThingsToday,"My goodness, who knew wolves could howl for this long without coming up for air. #Wolves #Wildlife #Animals https://t.co/uykcarB03t","['Wolves', 'Wildlife', 'Animals']",0,my goodness who knew wolves could howl for this long without coming up for air
wolvesMOS_analysisV1hashtag.xlsx,417,1467076237986258944,2021-12-04 10:20:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,W_HallWolves,"Team will need to be on it today, but so do the #WWFC supporters. Lets show them a vocal Molineux, no better place to be when we are on it. Not like the faux atmosphere of their ground. #Wolves","['WWFC', 'Wolves']",1,team will need to be on it today but so do the  supporters lets show them a vocal molineux no better place to be when we are on it not like the faux atmosphere of their ground
wolvesMOS_analysisV3hashtag.xlsx,1614,1472088856610565888,2021-12-18 06:18:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Darshan_DT7,"#Wolves are powerful investors/traders who use unethical means to make money from the share market. Mostly, these wolves are involved behind the scams that move the share market when it comes to light. #StockMarket Zoo

#HarshardMehta
#KetanParekh

Any Name? https://t.co/6AlS64YlCe","['Wolves', 'StockMarket', 'HarshardMehta', 'KetanParekh']",11,"are powerful investorstraders who use unethical means to make money from the share market mostly these wolves are involved behind the scams that move the share market when it comes to light  zoo




any name"
wolvesMOS_analysisV1hashtag.xlsx,292,1467158954669190912,2021-12-04 15:48:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Place(id='71401ca06bcd4d6e', fullName='Bingley, England', name='Bingley', type='city', country='United Kingdom', countryCode='GB')",theaquarist21,Watching #Wolves 0 vs 0 #LiverpoolFC 43mins https://t.co/jClMi02Ggy,"['Wolves', 'LiverpoolFC']",1,watching  0 vs 0  43mins
wolvesMOS_analysisV2hashtag.xlsx,101,1470656700344679936,2021-12-14 07:27:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,JamesJWYork,"If #wolves don’t sign this lad, you have to question their recruitment regime’s ambition and nouse. #wolvesaywe","['wolves', 'wolvesaywe']",0,if  dont sign this lad you have to question their recruitment regimes ambition and nouse
wolvesMOS_analysisV2hashtag.xlsx,1499,1467893713024205056,2021-12-06 16:28:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,BanKillContests,#WolfAdvocates! Time is running out to voice your concern for #wolves! Click on the link below today!🐺🐺🐺🐺🐺,"['WolfAdvocates', 'wolves']",2,time is running out to voice your concern for  click on the link below today
wolvesMOS_analysisV3hashtag.xlsx,1825,1471450931543822080,2021-12-16 12:03:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Other14The,"Leaders in Interceptions per 90 from TheOther14 in the #PL season so far. @Other14The 

@charlietaylor09 leading the way.

#twitterclarets #SaintsFC #EFC #LCFC #NCFC #LUFC #BHAFC #CPFC #Wolves #WHUFC #BrentfordFC #AVFC https://t.co/mkS7owB08Q","['PL', 'twitterclarets', 'SaintsFC', 'EFC', 'LCFC', 'NCFC', 'LUFC', 'BHAFC', 'CPFC', 'Wolves', 'WHUFC', 'BrentfordFC', 'AVFC']",22,"leaders in interceptions per 90 from theother14 in the  season so far  

 leading the way"
wolvesMOS_analysisV3hashtag.xlsx,548,1475190285890035968,2021-12-26 19:42:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,flack_kevin,"Oh dear after all the Watford should forfeit , we wolves are 100 % vaccinated ——-oops #Wolves #Watford 🤡🤡🤡🤡🤡 https://t.co/MhF4JQ6vWY","['Wolves', 'Watford']",4,oh dear after all the watford should forfeit  we wolves are 100  vaccinated oops
wolvesMOS_analysisV2hashtag.xlsx,1281,1468646339827355904,2021-12-08 18:19:08,"<a href=""http://overcoffee.test/"" rel=""nofollow"">OverCoffee</a>",,OverCoffeeCo,"ICYMI

Wolves Over Coffee

Issue 8th December, 2021

#WOL #Wolves #wwfc
https://t.co/b7Qjd9HgvM","['WOL', 'Wolves', 'wwfc']",0,"icymi

wolves over coffee

issue 8th december 2021"
wolvesMOS_analysisV1hashtag.xlsx,342,1467145723787496960,2021-12-04 14:56:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,WWFCOHIO,#Wolves ay we #MyPLMorning #wwfcohio #wolvesusa #wwfc https://t.co/uJIfNsGYX8,"['Wolves', 'MyPLMorning', 'wwfcohio', 'wolvesusa', 'wwfc']",105,ay we
wolvesMOS_analysisV3hashtag.xlsx,1708,1471846391827898112,2021-12-17 14:15:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Other14The,"Team Touches in the Opposition Penalty Area from TheOther14 teams in #PL week 17. @Other14The 

@AVFCOfficial with the most.

#AVFC #SaintsFC #CPFC #NCFC #Wolves #BHAFC #WHUFC #EFC #LUFC #NUFC https://t.co/z48Fg8fY1X","['PL', 'AVFC', 'SaintsFC', 'CPFC', 'NCFC', 'Wolves', 'BHAFC', 'WHUFC', 'EFC', 'LUFC', 'NUFC']",38,"team touches in the opposition penalty area from theother14 teams in  week 17  

 with the most"
wolvesMOS_analysisV3hashtag.xlsx,1877,1471283854430248960,2021-12-16 00:59:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,RonnyGoldstein,HARDEST PIC OUT RIGHT NOW #WOLVES,['WOLVES'],0,hardest pic out right now
wolvesMOS_analysisV1hashtag.xlsx,455,1467024877542691072,2021-12-04 06:56:01,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ICDBNew</a>",,ICDb_tv,Wolves vs Liverpool is on BBC Sounds APP. Coverage presented by Mark Chapman. James Collins is providing punditry. Dave O'Brien is providing punditry.  For more details see https://t.co/t6z4ytXVNz #Wolves #Liverpool #BBCSoundsAPP,"['Wolves', 'Liverpool', 'BBCSoundsAPP']",1,wolves vs liverpool is on bbc sounds app coverage presented by mark chapman james collins is providing punditry dave obrien is providing punditry  for more details see
wolvesMOS_analysisV2hashtag.xlsx,569,1469671945012748032,2021-12-11 14:14:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,ChrisMM__,"79' - Fantastic from Sa again.

#MCIWOL | #WWFC | #Wolves | #EPL","['MCIWOL', 'WWFC', 'Wolves', 'EPL']",0,79  fantastic from sa again
wolvesMOS_analysisV2hashtag.xlsx,627,1469668712097669120,2021-12-11 14:01:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,funkygino,Sorry but that’s never a peno #var #city #wolves,"['var', 'city', 'wolves']",0,sorry but thats never a peno
wolvesMOS_analysisV2hashtag.xlsx,1384,1468303066474716928,2021-12-07 19:35:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,IUICNorthDakota,"These pastors⛪️ are tired of #Sharpton being just a “personality” in our #community and has failed to lead local issues. All these #Christian✝️cult pastors are not our leaders, they are #wolves 🐺 in #sheep’s 🐑 clothing.
https://t.co/MlYE7nYz09

Visit our website here 💻👨🏾‍💻🖥 https://t.co/snlDNviBxB","['Sharpton', 'community', 'Christian', 'wolves', 'sheep']",0,"these pastors are tired of  being just a personality in our  and has failed to lead local issues all these cult pastors are not our leaders they are   in s  clothing


visit our website here"
wolvesMOS_analysisV3hashtag.xlsx,1583,1472220418614436096,2021-12-18 15:01:14,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,brad_rempel,Another W for the #Wolves https://t.co/bqptbQ0bQL,['Wolves'],19,another w for the
wolvesMOS_analysisV1hashtag.xlsx,433,1467060334687105024,2021-12-04 09:16:55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,JohnTremlett,Come on Wolves! You can stop the juggernaut today! #Wolves,['Wolves'],0,come on wolves you can stop the juggernaut today
wolvesMOS_analysisV3hashtag.xlsx,1498,1472493637762179072,2021-12-19 09:06:55,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"Matchday Live Extra | Wolves vs Chelsea #wolves #wwfc 
https://t.co/a8VQuxb6tq","['wolves', 'wwfc']",0,matchday live extra  wolves vs chelsea
wolvesMOS_analysisV3hashtag.xlsx,1847,1471379579847773952,2021-12-16 07:20:03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,SladesCross,"Another ground out, hard fought point for #wolves. Who would have thought at the start of the Lage era, you would end up describing Wolves as hard to beat!",['wolves'],1,another ground out hard fought point for  who would have thought at the start of the lage era you would end up describing wolves as hard to beat
wolvesMOS_analysisV3hashtag.xlsx,1663,1471953985611443968,2021-12-17 21:22:32,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",,ALMAUnderground,"Gators, Wolves &amp; Generals - Thunny Brown feat. Ruste Juxx, Supreme the Eloheem ￼ #Gators #Wolves &amp; #Generals #ThunnyBrown #RusteJuxx #SupremeTheEloheem #Rap2021 #DuckDownMusic Gators, Wolves &amp; Generals – Thunny Brown feat. Ruste Juxx, Supreme... https://t.co/EVZY4vohPP","['Gators', 'Wolves', 'Generals', 'ThunnyBrown', 'RusteJuxx', 'SupremeTheEloheem', 'Rap2021', 'DuckDownMusic']",0,gators wolves amp generals  thunny brown feat ruste juxx supreme the eloheem    amp       gators wolves amp generals  thunny brown feat ruste juxx supreme
wolvesMOS_analysisV2hashtag.xlsx,1188,1468977443281252096,2021-12-09 16:14:49,"<a href=""http://www.sportsmole.co.uk/football/ligue-1/"" rel=""nofollow"">Sports Mole Ligue 1</a>",,SMLigue1,"Newcastle United, Crystal Palace join race to sign Wolves' Rayan Ait-Nouri? https://t.co/657DYxNtU3 #wolves #nufc #cpfc #psg","['wolves', 'nufc', 'cpfc', 'psg']",0,newcastle united crystal palace join race to sign wolves rayan aitnouri
wolvesMOS_analysisV3hashtag.xlsx,211,1476288865891725056,2021-12-29 20:27:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,catgirl321,"Norway, your #wolves are critically endangered and will soon be #extinct without your protection💔

@miljodir CANCEL the wolf hunt immediately and work to ensure this beautiful species survives🤍🐺 #SaveOurWolves https://t.co/k4COVcsYhK","['wolves', 'extinct', 'SaveOurWolves']",3,"norway your  are critically endangered and will soon be  without your protection

 cancel the wolf hunt immediately and work to ensure this beautiful species survives"
wolvesMOS_analysisV3hashtag.xlsx,678,1474588037061530112,2021-12-25 03:49:19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,jiprk99,"Dear @POTUS and @SecDebHaaland: Instead of defending Trump's unscientific and politically-motivated removal of Endangered Species Act protections for gray #wolves across the lower 48 states, I urge you to immediately #RelistWolves. https://t.co/VHWPWrBvdz","['wolves', 'RelistWolves']",8,dear  and  instead of defending trumps unscientific and politicallymotivated removal of endangered species act protections for gray  across the lower 48 states i urge you to immediately
wolvesMOS_analysisV3hashtag.xlsx,1938,1471233841989918976,2021-12-15 21:40:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Place(id='710fb94d268b2d50', fullName='Perton, England', name='Perton', type='city', country='United Kingdom', countryCode='GB')",bakes1970,Have we ever beaten Brighton twice in a row?!? #wwfc #wolves #BHAWOL,"['wwfc', 'wolves', 'BHAWOL']",1,have we ever beaten brighton twice in a row
wolvesMOS_analysisV2hashtag.xlsx,1156,1469079416936407040,2021-12-09 23:00:01,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,BlueMoonPodcast,"What can #MCFC expect from #WWFC this weekend?

🔹 Very strong defensively
🔹 Not scoring many goals
🔹 Bruno Lage's style
🔹 #Wolves often tough for #ManCity 

🗣️ @daveazzopardi from @TalkingWolves joins us to preview the game:
https://t.co/uINYwPfkTu","['MCFC', 'WWFC', 'Wolves', 'ManCity']",0,"what can  expect from  this weekend

 very strong defensively
 not scoring many goals
 bruno lages style
  often tough for  

  from  joins us to preview the game"
wolvesMOS_analysisV1hashtag.xlsx,2,1467281145687526912,2021-12-04 23:54:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,krazy_man2,"Liberty score TD

#Wolves  0
#Lions 14

@chandler_wolves @FTBL_Fanatic 
@gridironarizona @Sports360AZ","['Wolves', 'Lions']",0,"liberty score td

  0
 14"
